ID,Date,Policy Area,Name,For,Against,Abstentions,Result,GUE-NGL,S&D,Greens/EFA,REG,EPP,ECR,IDG,NI
4318,10/21/2020,Employment & social affairs,"Economic policies of the euro area 2020 - Motion for resolution : Paragraph 8,amendment 4",67,0,2,Rejected,Against,For,Against,Against,For,For,For,For
4319,10/21/2020,Employment & social affairs,Economic policies of the euro area 2020 - Motion for resolution : Paragraph 8/1,69,0,0,Adopted,Against,For,Against,Against,For,For,Abstain,For
4320,10/21/2020,Employment & social affairs,Economic policies of the euro area 2020 - Motion for resolution : Paragraph 8/2,69,0,0,Adopted,Against,For,Against,Against,For,For,Abstain,For
4321,10/21/2020,Employment & social affairs,Economic policies of the euro area 2020 - Motion for resolution : Paragraph 8/3,68,1,0,Adopted,Against,For,Against,Against,For,For,For,For
4322,10/21/2020,Employment & social affairs,"Economic policies of the euro area 2020 - Motion for resolution : After paragraph 12,amendment 1",69,0,0,Rejected,For,For,For,For,For,For,Abstain,For
4323,10/21/2020,Employment & social affairs,"Economic policies of the euro area 2020 - Motion for resolution : Paragraph 19,amendment 5",46,7,16,Rejected,Against,For,Against,Against,For,For,For,For
4324,10/21/2020,Employment & social affairs,"Economic policies of the euro area 2020 - Motion for resolution : Paragraph 20,amendment 6",25,29,15,Rejected,Against,For,Against,Against,For,For,For,For
4325,10/21/2020,Employment & social affairs,"Economic policies of the euro area 2020 - Motion for resolution : Paragraph 21,amendment 7",48,4,17,Rejected,Against,For,Against,Against,For,For,For,For
4326,10/21/2020,Employment & social affairs,"Economic policies of the euro area 2020 - Motion for resolution : After paragraph 24,amendment 8",27,20,22,Rejected,For,For,For,For,For,For,Against,For
4327,10/21/2020,Employment & social affairs,"Economic policies of the euro area 2020 - Motion for resolution : Paragraph 25,amendment 9",1,66,2,Rejected,For,For,For,For,For,For,For,For
4328,10/21/2020,Employment & social affairs,"Economic policies of the euro area 2020 - Motion for resolution : Paragraph 25,amendment 12",68,0,1,Rejected,Against,For,Against,Against,For,For,For,For
4329,10/21/2020,Employment & social affairs,"Economic policies of the euro area 2020 - Motion for resolution : After paragraph 25,amendment 10",49,4,16,Rejected,Against,For,Against,Against,For,For,Abstain,For
4330,10/21/2020,Employment & social affairs,Economic policies of the euro area 2020 - Motion for resolution : Paragraph 26/1,68,1,0,Adopted,Against,For,Against,Against,For,For,Against,For
4331,10/21/2020,Employment & social affairs,Economic policies of the euro area 2020 - Motion for resolution : Paragraph 26/2,1,67,1,Rejected,Against,For,Against,Against,For,For,For,For
4332,10/21/2020,Employment & social affairs,"Economic policies of the euro area 2020 - Motion for resolution : Paragraph 34,amendment 11",68,0,1,Rejected,Against,For,Against,Against,For,For,For,For
4333,10/21/2020,Employment & social affairs,Economic policies of the euro area 2020 - Motion for resolution : Paragraph 35/1,69,0,0,Adopted,Against,For,Against,Against,For,For,Against,For
4334,10/21/2020,Employment & social affairs,Economic policies of the euro area 2020 - Motion for resolution : Paragraph 35/2,69,0,0,Adopted,Against,For,Against,Against,For,For,For,For
4335,10/21/2020,Employment & social affairs,Economic policies of the euro area 2020 - Motion for resolution : Paragraph 35/3,69,0,0,Adopted,For,For,For,For,For,For,For,For
4336,10/21/2020,Employment & social affairs,Economic policies of the euro area 2020 - Motion for resolution : Paragraph 35/4,69,0,0,Adopted,For,For,For,For,For,For,For,For
4337,10/21/2020,Employment & social affairs,"Economic policies of the euro area 2020 - Motion for resolution : After paragraph 36,amendment 3",69,0,0,Rejected,For,For,For,For,For,For,For,For
4338,10/21/2020,Employment & social affairs,Economic policies of the euro area 2020 - Motion for resolution : vote: resolution (as a whole),0,65,2,Rejected,Against,Against,Against,Against,Against,Against,For,Against
4339,10/21/2020,Employment & social affairs,"Employment and social policies of the euro area 2020 - Motion for resolution : AMR,amendment 2",0,69,0,Rejected,For,Against,Abstain,Against,Against,Against,Against,Against
4340,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Paragraph 8/1,69,0,0,Adopted,Against,Against,Against,Against,Against,Abstain,For,For
4341,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Paragraph 8/2,69,0,0,Adopted,For,For,For,For,For,For,For,For
4342,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Paragraph 12/1,69,0,0,Adopted,Against,Against,Against,Against,Against,Abstain,For,For
4343,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Paragraph 12/2,69,0,0,Adopted,For,For,For,For,For,For,For,For
4344,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Paragraph 17,69,0,0,Adopted,For,For,For,For,For,Against,For,For
4345,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Paragraph 19,69,0,0,Adopted,Against,Against,Against,Against,Against,Against,For,For
4346,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Paragraph 27/1,68,1,0,Adopted,For,For,For,For,For,For,For,For
4347,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Paragraph 27/2,2,67,0,Rejected,For,For,For,For,For,For,Abstain,For
4348,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Paragraph 28/1,69,0,0,Adopted,Against,Against,Against,Against,Against,Against,Abstain,For
4349,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Paragraph 28/2,68,1,0,Adopted,For,For,For,For,For,Against,For,For
4350,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Paragraph 35/1,69,0,0,Adopted,Against,Against,Against,Against,For,Against,For,No political line
4351,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Paragraph 35/2,69,0,0,Adopted,Against,Against,Against,Against,Against,Against,For,For
4352,10/21/2020,Employment & social affairs,"Employment and social policies of the euro area 2020 - Motion for resolution : Paragraph 42,amendment 1",0,69,0,Rejected,For,For,For,For,For,For,For,For
4353,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Paragraph 42/1,68,1,0,Adopted,Against,Against,Against,Against,Against,For,For,Against
4354,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Paragraph 42/2,69,0,0,Adopted,For,For,For,For,For,Against,For,For
4355,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Recital F/1,69,0,0,Adopted,Against,Against,Against,Against,Against,Against,For,Against
4356,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Recital F/2,69,0,0,Adopted,Against,Against,Against,Against,Against,Against,For,Against
4357,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Recital I/1,69,0,0,Adopted,Against,Against,Against,Against,For,Against,For,Against
4358,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Recital I/2,69,0,0,Adopted,For,Against,Against,Against,Against,Against,For,For
4359,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Recital K/1,69,0,0,Adopted,For,For,For,Against,Against,Against,Against,For
4360,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Recital K/2,69,0,0,Adopted,For,For,For,For,For,For,For,For
4361,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Recital M/1,69,0,0,Adopted,For,For,For,For,For,For,For,For
4362,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Recital M/2,69,0,0,Adopted,For,Against,For,Against,Against,Against,Against,For
4363,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Recital AB/1,69,0,0,Adopted,For,For,For,For,Against,Against,Abstain,For
4364,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Recital AB/2,69,0,0,Adopted,Against,Against,Against,Against,For,For,Abstain,For
4365,10/21/2020,Employment & social affairs,Employment and social policies of the euro area 2020 - Motion for resolution : Vote: EMPL resolution (as a whole),67,0,0,Adopted,For,For,For,For,For,For,For,For
4366,10/21/2020,Environment & public health,"Deforestation - Motion for resolution : Paragraph 1,amendment 5= 20=",0,67,0,Rejected,For,Against,For,Against,Against,Against,Against,For
4367,10/21/2020,Environment & public health,"Deforestation - Motion for resolution : Paragraph 7,amendment 21",0,67,0,Rejected,For,For,For,Against,Against,Against,Abstain,For
4368,10/21/2020,Environment & public health,Deforestation - Motion for resolution : Paragraph 7/1,67,0,0,Adopted,For,For,For,For,Against,Against,Against,For
4369,10/21/2020,Environment & public health,Deforestation - Motion for resolution : Paragraph 7/2,67,0,0,Adopted,Against,For,For,For,For,For,For,For
4370,10/21/2020,Environment & public health,"Deforestation - Motion for resolution : Paragraph 9,amendment 22",0,67,0,Rejected,Against,Against,Against,Against,For,For,For,For
4371,10/21/2020,Environment & public health,"Deforestation - Motion for resolution : Paragraph 11,amendment 23",0,67,0,Rejected,For,For,For,For,Against,For,Against,For
4372,10/21/2020,Environment & public health,Deforestation - Motion for resolution : Paragraph 11,66,1,0,Adopted,For,For,For,For,Against,Against,Against,For
4373,10/21/2020,Environment & public health,Deforestation - Motion for resolution : Paragraph 12,67,0,0,Adopted,For,For,For,For,Against,Against,Against,For
4374,10/21/2020,Environment & public health,"Deforestation - Motion for resolution : Paragraph 14,amendment 24",1,66,0,Rejected,For,For,For,For,Against,For,For,For
4375,10/21/2020,Environment & public health,"Deforestation - Motion for resolution : Paragraph 15,amendment 25",0,67,0,Rejected,For,For,Against,Against,Against,Against,Against,For
4376,10/21/2020,Environment & public health,"Deforestation - Motion for resolution : Paragraph 16,amendment 26",0,67,0,Rejected,Against,Against,Against,Against,Against,Against,Abstain,Against
4377,10/21/2020,Environment & public health,Deforestation - Motion for resolution : Paragraph 16,65,2,0,Adopted,Against,Against,Against,Against,Against,Against,Abstain,Abstain
